lat,lon,year
40.693436900000002,-73.977826099999987,2012
40.613052400000001,-73.949117999999999,2012
40.719972499999997,-73.992896799999997,2012
40.756302000000005,-73.920060400000011,2012
40.650979100000001,-73.961190700000003,2012
40.702060199999998,-73.992613799999987,2012
40.8254564,-73.849529700000005,2012
40.7360471,-73.872771299999997,2012
40.784463799999997,-73.977366099999998,2012
40.732315899999996,-74.000512400000005,2012
40.802751499999999,-73.933575000000005,2012
40.757232999999999,-73.976046999999994,2012
40.710176700000005,-74.001136200000005,2012
40.743486700000005,-73.899072500000003,2012
40.711970600000001,-73.961028900000017,2012
40.766359000000001,-73.887554299999991,2012
40.654649600000006,-73.973265499999997,2012
40.733292299999995,-73.987179900000015,2012
40.579212299999995,-73.9762585,2012
40.809339799999997,-73.959216299999994,2012
40.818560099999999,-73.927316099999999,2012
40.717835000000001,-73.9577247,2012
40.6516965,-73.949668799999998,2012
40.626112400000004,-73.975074599999999,2012
40.828519299999996,-73.841179400000016,2012
40.726537399999998,-73.9543927,2012
40.815439899999994,-73.923999499999994,2012
40.742924899999998,-73.720221999999993,2012
40.728794399999998,-74.000436599999986,2012
40.652463899999994,-73.922848099999996,2012
40.747925000000002,-73.973607000000001,2012
40.545317600000004,-74.155913099999992,2012
40.761100899999995,-73.939980500000004,2012
40.670347300000003,-73.9974153,2012
40.635685500000001,-74.012945500000001,2012
40.773032799999996,-73.982197099999993,2012
40.628770500000002,-73.918242500000005,2012
40.613058799999997,-73.958151200000003,2012
40.857839700000007,-73.932041400000017,2012
40.560290299999998,-74.165920700000001,2012
40.702473900000001,-73.799920900000004,2012
40.742811799999998,-73.996578900000017,2012
40.609332899999998,-73.948414900000003,2012
40.688555600000001,-73.962834700000002,2012
40.714007299999999,-73.941714700000006,2012
40.705001299999999,-73.886038400000004,2012
40.743873299999997,-73.971620200000004,2012
40.638775399999993,-73.960091599999998,2012
40.673571200000005,-73.733523500000004,2012
40.686496300000002,-73.838157100000004,2012
40.600626899999995,-74.003601099999997,2012
40.626772600000002,-73.946873999999994,2012
40.651879899999997,-73.8958631,2012
40.8420773,-73.834713799999989,2012
40.755330299999997,-73.991178500000004,2012
40.681800600000003,-73.889773599999998,2012
40.639304700000004,-73.958967099999995,2012
40.817059399999998,-73.955801099999988,2012
40.793326,-73.974614700000004,2012
40.668997499999996,-73.853974099999988,2012
40.670734400000001,-73.933724499999997,2012
40.878257099999999,-73.850166000000002,2012
40.549092299999998,-74.220835499999993,2012
40.879424700000001,-73.842739299999991,2012
40.805560499999999,-73.914496299999996,2012
40.767743700000004,-73.982111900000007,2012
40.785660999999998,-73.980204000000001,2012
40.859607000000004,-73.907775000000001,2012
40.706797899999998,-73.905995400000009,2012
40.752512100000004,-73.867264500000005,2012
40.780065,-73.947047800000007,2012
40.656085299999994,-74.005842200000004,2012
40.766693400000001,-73.777656000000007,2012
40.857421100000003,-73.899955200000008,2012
40.632067200000002,-73.918602400000012,2012
40.795927500000005,-73.972717599999996,2012
40.677249600000003,-73.927538599999991,2012
40.748494899999997,-73.897917200000009,2012
40.607756200000004,-74.132040700000005,2012
40.755292100000005,-73.994921500000004,2012
40.832559699999997,-73.885379,2012
40.706978200000002,-73.813057900000004,2012
40.760116400000001,-73.984835599999997,2012
40.593167399999999,-74.093027199999995,2012
40.598609600000003,-73.9386358,2012
40.6117445,-74.122028700000001,2012
40.752190399999996,-73.993463599999998,2012
40.726260499999995,-73.955219099999994,2012
40.759983099999999,-73.964801799999989,2012
40.591592499999997,-74.081290699999997,2012
40.655700299999999,-73.915452400000007,2012
40.700582300000001,-73.807741799999988,2012
40.664303600000004,-73.95729,2012
40.632885600000002,-73.9476978,2012
40.801155100000003,-73.959647500000003,2012
40.8386213,-73.881136599999991,2012
40.852601399999998,-73.827815999999999,2012
40.710956799999998,-73.951117299999993,2012
40.758980999999999,-73.995942799999995,2012
40.737162499999997,-73.864047499999998,2012
40.665464,-73.818570300000005,2012
40.605072999999997,-73.942767799999999,2012
40.831211100000004,-73.850871799999993,2012
40.711648700000005,-73.967233300000004,2012
40.757972899999999,-73.985536400000001,2012
40.765056999999999,-73.812920099999985,2012
40.727846,-73.982227199999997,2012
40.606456399999999,-73.989131,2012
40.538714500000005,-74.149026000000006,2012
40.818617500000002,-73.889167599999993,2012
40.604040600000005,-74.128838999999999,2012
40.684053200000001,-73.981560999999999,2012
40.7402406,-73.945072999999994,2012
40.800438,-73.965712300000007,2012
40.713877399999994,-73.754046200000005,2012
40.626960499999996,-74.035513500000008,2012
40.765320700000004,-73.771895400000005,2012
40.729460600000003,-73.954484499999992,2012
40.707912200000003,-74.000129799999996,2012
40.688325700000007,-73.964810799999995,2012
40.8322401,-73.94250009999999,2012
40.836089899999997,-73.87522890000001,2012
40.606651100000001,-73.762692000000001,2012
40.759284100000002,-73.959265000000002,2012
40.746681799999998,-73.974495300000001,2012
40.618990400000001,-74.069739799999994,2012
40.607655100000002,-74.017020500000001,2012
40.580114500000001,-74.110058599999988,2012
40.868695700000004,-73.902357100000003,2012
40.616900000000001,-73.947915600000002,2012
40.680852100000003,-73.977455300000003,2012
40.793557299999996,-73.967016000000001,2012
40.791558500000001,-73.938649300000009,2012
40.581958100000001,-73.959941900000004,2012
40.757285499999995,-73.978115299999999,2012
40.718138600000003,-73.757255499999999,2012
40.627103799999993,-74.125133300000002,2012
40.709431899999998,-74.014954500000002,2012
40.527667000000001,-74.230228900000014,2012
40.750342199999999,-73.983174000000005,2012
40.663940999999994,-73.997678699999994,2012
40.801235399999996,-73.941815299999988,2012
40.744962100000002,-73.935415400000011,2012
40.637216299999992,-74.018519699999999,2012
40.862444200000006,-73.897142200000005,2012
40.885170700000003,-73.907327199999997,2012
40.659650899999995,-73.773828199999997,2012
40.676646399999996,-73.916464199999993,2012
40.636920799999999,-73.937512400000003,2012
40.844679999999997,-73.938853299999991,2012
40.679831200000002,-73.9582932,2012
40.526266200000002,-74.2015265,2012
40.746681799999998,-73.974495300000001,2012
40.697884899999998,-73.971809300000004,2012
40.760822799999993,-73.998314199999996,2012
40.739405400000003,-74.006448500000005,2012
40.679096399999999,-73.798213599999997,2012
40.692317500000001,-73.860897099999988,2012
40.752410900000001,-73.978347900000003,2012
40.839246100000004,-73.87009470000001,2012
40.7009367,-73.840210200000001,2012
40.665490200000001,-73.819525499999997,2012
40.687024799999996,-73.976205700000008,2012
40.866153499999996,-73.861542200000002,2012
40.5765028,-74.103688199999993,2012
40.752687399999999,-74.000527000000005,2012
40.861258399999997,-73.862712799999997,2012
40.807905700000006,-73.920045400000006,2012
40.704212100000007,-73.836963499999996,2012
40.588724200000001,-73.960459900000004,2012
40.711961899999999,-73.940688500000007,2012
40.746391500000001,-73.977635300000003,2012
40.619571499999999,-73.9335375,2012
40.718461700000006,-73.952803700000004,2012
40.885693100000005,-73.861638900000003,2012
40.813389899999997,-73.956258700000006,2012
40.695022299999998,-73.988846099999989,2012
40.591678700000003,-73.992579200000009,2012
40.711176600000002,-73.779853900000006,2012
40.760794599999997,-73.830742599999994,2012
40.665245599999999,-73.875123099999996,2012
40.711845099999998,-73.859759800000006,2012
40.6185227,-73.990796799999998,2012
40.798444000000003,-73.970881800000001,2012
40.799257700000005,-73.939050400000013,2012
40.756568100000003,-73.990275999999994,2012
40.597267299999999,-73.9986569,2012
40.633347499999999,-73.993864299999998,2012
40.709756899999995,-73.957062500000006,2012
40.749151899999994,-73.729052599999989,2012
40.810175399999999,-73.937407599999986,2012
40.776106499999997,-73.979744699999998,2012
40.752240700000002,-73.820849599999988,2012
40.691960799999997,-73.863313900000009,2012
40.613670200000001,-73.999578599999992,2012
40.693438999999998,-73.9967185,2012
40.713926100000002,-73.802112099999988,2012
40.7558352,-73.928153400000014,2012
40.851151200000004,-73.886930200000009,2012
40.804525299999995,-73.951572400000003,2012
40.685780399999999,-73.954391700000002,2012
40.770313799999997,-73.991400400000003,2012
40.735432600000003,-73.982694299999991,2012
40.672529600000004,-73.950251500000007,2012
40.680068599999998,-73.844557800000004,2012
40.758021800000002,-73.981793199999998,2012
40.745325799999996,-73.871595099999993,2012
40.7139849,-73.738116299999987,2012
40.839797099999998,-73.843064299999995,2012
40.685448700000002,-73.991332,2012
40.663392799999997,-73.913997300000005,2012
40.625823299999993,-73.927612499999995,2012
40.684687200000006,-73.9811318,2012
40.620826899999997,-74.081891799999994,2012
40.677663399999993,-73.968857900000003,2012
40.785558799999997,-73.795857900000001,2012
40.629647200000001,-74.010699900000006,2012
40.689137600000002,-73.990707700000002,2012
40.629776499999998,-73.993994400000005,2012
40.611235000000001,-73.987775999999997,2012
40.725877200000006,-73.977533899999997,2012
40.731165500000003,-73.99192140000001,2012
40.800606999999999,-73.942270999999991,2012
40.835529999999999,-73.863156200000006,2012
40.818229100000003,-73.91678859999999,2012
40.641815200000003,-73.995812999999998,2012
40.680088599999998,-73.943972500000001,2012
40.825144700000003,-73.846303800000001,2012
40.6360046,-73.998263400000013,2012
40.608088799999997,-74.140926199999996,2012
40.739173899999997,-73.763609400000007,2012
40.722300200000006,-73.997121099999987,2012
40.693861100000007,-73.962211499999995,2012
40.783247799999991,-73.944723400000001,2012
40.757946799999999,-73.909886599999993,2012
40.647182600000001,-73.981329799999997,2012
40.710956799999998,-73.951117299999993,2012
40.752190399999996,-73.993463599999998,2012
40.643127700000001,-73.950666099999992,2012
40.782548999999996,-73.802839799999987,2012
40.765310200000002,-73.991332400000005,2012
40.829305299999994,-73.870605500000011,2012
40.746681799999998,-73.974495300000001,2012
40.646320000000003,-73.92980279999999,2012
40.696137899999997,-73.8337954,2012
40.765284799999996,-73.801428900000005,2012
40.727155600000003,-74.005545400000003,2012
40.681090999999995,-73.903374499999998,2012
40.854244299999998,-73.915568700000009,2012
40.758429200000002,-73.992632799999996,2012
40.876878499999997,-73.903390099999996,2012
40.718125100000002,-73.990234700000002,2012
40.640357299999998,-74.097878100000003,2012
40.766715600000005,-73.928556799999996,2012
40.746681799999998,-73.974495300000001,2012
40.618618299999994,-73.962041499999998,2012
40.757732200000007,-73.996852400000009,2012
40.802751499999999,-73.933575000000005,2012
40.754840899999998,-73.984118500000008,2012
40.651004799999995,-73.964354799999995,2012
40.738140100000003,-74.006470099999987,2012
40.651369700000004,-73.955907199999999,2012
40.7565375,-73.876067299999988,2012
40.685367900000003,-73.910886099999985,2012
40.810173799999994,-73.951167299999994,2012
40.705413499999999,-73.780345400000002,2012
40.847728400000001,-73.857084099999994,2012
40.782465899999998,-73.978821999999994,2012
40.669189899999999,-73.885688599999995,2012
40.766886,-73.823950999999994,2012
40.640582600000002,-73.955716199999998,2012
40.7472061,-73.997098399999999,2012
40.643331599999996,-73.959728499999997,2012
40.767132799999999,-73.993718400000006,2012
40.849210299999996,-73.830550200000005,2012
40.716871099999999,-74.004025799999994,2012
40.716813500000001,-73.997763400000011,2012
40.883020399999999,-73.853243599999999,2012
40.754252299999997,-73.827824800000002,2012
40.7523184,-73.832391900000005,2012
40.679786600000007,-73.938434900000004,2012
40.651467499999995,-73.936176200000006,2012
40.667976099999997,-73.933983099999992,2012
40.668964299999999,-73.950585799999999,2012
40.887595300000001,-73.85719370000001,2012
40.763941700000004,-73.8281463,2012
40.666288299999998,-73.950836499999994,2012
40.765425399999998,-73.890003400000012,2012
40.691435600000005,-73.890623099999985,2012
40.7589805,-73.962434400000006,2012
40.700107799999998,-73.953819299999992,2012
40.679324600000001,-73.919287400000002,2012
40.583653000000005,-73.943552900000014,2012
40.739675200000001,-73.934576100000001,2012
40.778607299999997,-73.981621500000003,2012
40.602669899999995,-74.184089599999993,2012
40.739733600000001,-73.706244799999993,2012
40.7557562,-73.964786000000004,2012
40.715401399999998,-73.926927199999994,2012
40.7354974,-73.869701599999999,2012
40.860600299999994,-73.911012800000009,2012
40.717549100000006,-73.999310999999992,2012
40.606456399999999,-73.989131,2012
40.654624400000003,-73.942260300000001,2012
40.755336499999999,-73.843245199999998,2012
40.8319276,-73.851039999999998,2012
40.621922499999997,-73.936128799999992,2012
40.7203211,-73.994040299999995,2012
40.754840899999998,-73.984118500000008,2012
40.6336364,-73.951058700000004,2012
40.751848899999999,-73.788876200000004,2012
40.652165500000002,-74.009928700000003,2012
40.687708000000001,-73.825872799999999,2012
40.694230700000006,-73.946077400000007,2012
40.729112299999997,-74.010672499999998,2012
40.643244899999999,-73.948759899999999,2012
40.697541299999997,-73.9831188,2012
40.708079799999993,-73.782356499999992,2012
40.6078422,-73.96196479999999,2012
40.804168400000002,-73.966700099999997,2012
40.722355,-73.99326090000001,2012
40.653805499999997,-73.930605799999995,2012
40.664795399999996,-73.939843699999997,2012
40.780712999999999,-73.825080799999995,2012
40.738686399999999,-73.995875400000003,2012
40.777532899999997,-73.974996200000007,2012
40.628167600000005,-73.927865699999998,2012
40.745177200000008,-73.937259299999994,2012
40.715583799999997,-74.003030100000004,2012
40.614478300000002,-73.926400200000003,2012
40.8281961,-73.903851000000003,2012
40.633961499999998,-74.014753799999994,2012
40.7166365,-73.834213199999994,2012
40.649920000000002,-74.01225629999999,2012
40.686175399999996,-73.970469299999991,2012
40.821262899999994,-73.9460792,2012
40.620948999999996,-73.955491500000008,2012
40.669725299999996,-73.860962200000003,2012
40.6356495,-74.0768767,2012
40.797309200000001,-73.934454400000007,2012
40.586428999999995,-73.817744499999989,2012
40.717784399999999,-73.762480299999993,2012
40.756057500000004,-73.942822099999987,2012
40.720164500000003,-73.844789000000006,2012
40.627964800000001,-73.916240500000001,2012
40.844343500000001,-73.914742799999999,2012
40.695993200000004,-73.983213000000006,2012
40.721397100000004,-73.956037699999996,2012
40.727316500000001,-73.802949099999992,2012
40.611992000000001,-73.983353000000008,2012
40.743865599999999,-73.825679100000002,2012
40.834078999999996,-73.852813099999992,2012
40.780651200000001,-73.976417699999999,2012
40.842709999999997,-73.885661499999998,2012
40.647905700000003,-74.007405500000004,2012
40.753941299999994,-73.868907499999992,2012
40.729723100000001,-73.959243299999997,2012
40.724856700000004,-73.900652100000002,2012
40.865346700000003,-73.908486499999995,2012
40.687228499999996,-73.739184099999989,2012
40.633802500000002,-73.889694399999996,2012
40.760222600000006,-73.967461999999998,2012
40.825531400000003,-73.823080399999995,2012
40.626569799999999,-73.970920700000008,2012
40.690992999999999,-73.989308300000005,2012
40.759680400000001,-73.972154900000007,2012
40.753474900000001,-73.992528699999994,2012
40.701862799999994,-73.943824300000003,2012
40.840194500000003,-73.943064199999995,2012
40.706988299999999,-73.837811599999995,2012
40.862717700000005,-73.902293499999999,2012
40.639675700000005,-73.931042099999999,2012
40.668415799999998,-73.910414900000006,2012
40.622374000000001,-73.964719500000001,2012
40.683801500000001,-73.72785429999999,2012
40.812252899999997,-73.962104500000009,2012
40.759165400000001,-73.976742999999999,2012
40.649278299999999,-73.943605500000004,2012
40.669369099999997,-73.895223000000001,2012
40.665347499999996,-73.729850799999994,2012
40.6059354,-74.000457400000002,2012
40.752723100000004,-73.996787699999999,2012
40.743205299999993,-73.97996040000001,2012
40.696419700000007,-73.916428600000003,2012
40.740394500000001,-73.979077099999998,2012
40.728537200000005,-73.860756499999994,2012
40.828519299999996,-73.841179400000016,2012
40.792244799999999,-73.944181400000005,2012
40.765419100000003,-73.983823599999994,2012
40.839599200000002,-73.869208599999993,2012
40.729369599999998,-73.983998299999996,2012
40.710983599999999,-74.000508599999989,2012
40.692357100000002,-73.942808200000002,2012
40.7074505,-74.011945900000001,2012
40.749162700000007,-73.889904000000001,2012
40.793818200000004,-73.940106299999997,2012
40.749539700000007,-73.977435700000001,2012
40.690671600000002,-73.731331299999994,2012
40.610719600000003,-73.943800199999998,2012
40.636075599999998,-74.00895340000001,2012
40.736019899999995,-73.982268300000001,2012
40.757256499999997,-73.985821700000002,2012
40.744803300000001,-73.953409399999998,2012
40.825138099999997,-73.951394800000003,2012
40.705795600000002,-74.009864500000006,2012
40.684791299999993,-73.860905599999995,2012
40.612853600000001,-73.960002599999996,2012
40.577244,-74.000032400000009,2012
40.747773299999992,-73.985044099999996,2012
40.775562399999998,-73.950337000000005,2012
40.678728799999995,-73.919050099999993,2012
40.839488200000005,-73.865797200000003,2012
40.647297700000003,-73.980291900000012,2012
40.767743700000004,-73.982111900000007,2012
40.656085299999994,-74.005842200000004,2012
40.730198799999997,-73.954245900000004,2012
40.676399700000005,-73.741317400000014,2012
40.6818344,-73.975832499999996,2012
40.599070700000006,-73.975099099999994,2012
40.728757799999997,-73.947665799999996,2012
40.760600500000002,-73.964314200000004,2012
40.707524100000001,-73.961143299999989,2012
40.879804200000002,-73.864999800000007,2012
40.862679299999996,-73.909039699999994,2012
40.787163399999997,-73.971681200000006,2012
40.831946600000002,-73.919861099999991,2012
40.812455499999999,-73.960652199999998,2012
40.723881200000001,-73.996951499999994,2012
40.713135399999999,-74.004058099999995,2012
40.759199700000003,-73.984619299999991,2012
40.808973100000003,-73.948325199999999,2012
40.898966700000003,-73.873888199999996,2012
40.828197299999999,-73.902055099999998,2012
40.679316700000001,-73.825508999999997,2012
40.591685299999995,-73.940201200000004,2012
40.666402000000005,-73.750731900000005,2012
40.785171000000005,-73.973133700000005,2012
40.753387299999993,-73.996304000000009,2012
40.755292100000005,-73.994921500000004,2012
40.617978700000002,-74.144967000000008,2012
40.695892799999996,-73.995546300000001,2012
40.636142499999998,-74.139317300000002,2012
40.824208299999995,-73.8587895,2012
40.863113299999995,-73.920611700000009,2012
40.752541000000001,-73.852603500000001,2012
40.678851799999997,-73.834108799999996,2012
40.658547399999996,-73.996334500000003,2012
40.837503300000002,-73.910595599999994,2012
40.624990099999998,-74.144024000000002,2012
40.685000600000002,-73.961156400000007,2012
40.776876700000003,-73.949371900000003,2012
40.690012299999999,-73.792032399999997,2012
40.733525899999997,-73.989868000000001,2012
40.688615999999996,-73.989168100000001,2012
40.7563818,-73.964323700000008,2012
40.772240500000002,-73.989995700000009,2012
40.769791999999995,-73.988064600000001,2012
40.737643400000003,-73.8820312,2012
40.6380482,-73.926968700000003,2012
40.629647200000001,-74.010699900000006,2012
40.866070200000003,-73.894381600000003,2012
40.828022199999999,-73.906069900000006,2012
40.733292299999995,-73.987179900000015,2012
40.612535399999999,-73.92703259999999,2012
40.802751499999999,-73.933575000000005,2012
40.868142299999995,-73.88555629999999,2012
40.758573900000002,-73.98504890000001,2012
40.696739200000003,-73.900502799999998,2012
40.762449799999999,-73.919482700000003,2012
40.677303999999999,-73.804560599999988,2012
40.637547099999999,-74.003837300000001,2012
40.763900599999999,-73.781235499999994,2012
40.607954399999997,-73.96096,2012
40.595048600000005,-73.971082100000004,2012
40.743210400000002,-73.822609799999995,2012
40.671848400000002,-73.8872882,2012
40.744849200000004,-73.835676799999987,2012
40.716141499999999,-73.833568700000001,2012
40.639795200000002,-73.929107099999996,2012
40.731341700000002,-73.824149599999998,2012
40.823336700000006,-73.905733299999994,2012
40.671405799999995,-73.961319400000008,2012
40.757626700000003,-73.780101000000002,2012
40.628955799999993,-73.949253599999992,2012
40.648103799999994,-73.950258900000009,2012
40.761550799999995,-73.9665842,2012
40.698830200000003,-73.820719100000005,2012
40.827002,-73.843585900000008,2012
40.7616096,-73.970749900000001,2012
40.7697419,-73.982118499999999,2012
40.728604799999992,-74.005314599999991,2012
40.645016200000001,-73.950866500000004,2012
40.714182799999996,-73.953351400000003,2012
40.620728899999996,-74.098378900000014,2012
40.546255000000002,-74.158865799999987,2012
40.727155600000003,-74.005545400000003,2012
40.764842200000004,-73.980527900000013,2012
40.704304700000002,-73.803139799999997,2012
40.826349700000002,-73.898441000000005,2012
40.745057799999998,-73.978606499999998,2012
40.742227100000001,-73.997008399999999,2012
40.728604799999992,-74.005314599999991,2012
40.639624299999994,-73.954769200000001,2012
40.790998299999998,-73.949303400000005,2012
40.642997299999998,-73.911602099999996,2012
40.678344700000004,-73.9854275,2012
40.752190399999996,-73.993463599999998,2012
40.726770600000002,-73.895410499999997,2012
40.7203211,-73.994040299999995,2012
40.751840100000003,-73.903571400000004,2012
40.762025000000001,-74.001151500000006,2012
40.607337200000003,-73.961885899999999,2012
40.778551799999995,-73.951248200000009,2012
40.564042499999999,-74.187269200000003,2012
40.7576386,-73.963409799999994,2012
40.7707099,-73.95093270000001,2012
40.638063399999993,-74.117655799999994,2012
40.711845099999998,-73.859759800000006,2012
40.876617600000003,-73.839249200000012,2012
40.762449799999999,-73.919482700000003,2012
40.771777,-73.924442799999994,2012
40.755807399999995,-73.98640309999999,2012
40.845369700000006,-73.940518900000001,2012
40.714362100000002,-74.008386799999997,2012
40.755265299999998,-73.888157700000008,2012
40.758141299999991,-73.835160299999998,2012
40.880274399999998,-73.834032999999991,2012
40.626960499999996,-74.035513500000008,2012
40.846725700000007,-73.935620200000002,2012
40.698081000000002,-73.925352200000006,2012
40.716541700000001,-73.996984299999994,2012
40.632012899999992,-74.013175400000009,2012
40.714532899999995,-73.944387199999994,2012
40.561706700000002,-74.160057800000004,2012
40.7459208,-73.986394300000001,2012
40.643244899999999,-73.948759899999999,2012
40.577945,-74.102315299999987,2012
40.669100200000003,-73.936656799999994,2012
40.702970299999997,-73.868243200000009,2012
40.635732700000005,-74.106745500000002,2012
40.640374799999996,-73.897012500000002,2012
40.652768399999999,-73.886289799999986,2012
40.764988299999999,-73.961149500000005,2012
40.735312999999998,-73.994118400000005,2012
40.666158700000004,-73.995306799999994,2012
40.648061499999997,-73.931938000000002,2012
40.744779999999999,-73.975881900000005,2012
40.728995099999999,-73.950660299999996,2012
40.7698167,-73.901761900000011,2012
40.835397,-73.920304999999999,2012
40.725435600000004,-73.9517381,2012
40.678221399999998,-73.923672700000012,2012
40.707219299999998,-73.764931000000004,2012
40.787685600000003,-73.975014099999996,2012
40.758259499999994,-73.768277400000002,2012
40.634080600000004,-74.075156300000003,2012
40.7716578,-73.953188400000002,2012
40.607258399999999,-74.002643500000005,2012
40.670241100000005,-73.906998599999994,2012
40.865362400000002,-73.870419699999999,2012
40.650944399999993,-73.905969600000006,2012
40.779144500000001,-73.944773800000007,2012
40.5913599,-74.087847099999991,2012
40.676280400000003,-73.892162099999993,2012
40.753943900000003,-73.972135599999987,2012
40.566496700000002,-74.113761400000001,2012
40.704806299999994,-73.738076599999999,2012
40.862259199999997,-73.8958844,2012
40.605334499999998,-73.755274299999996,2012
40.802751499999999,-73.933575000000005,2012
40.723010299999991,-73.985753200000005,2012
40.739511600000007,-73.984742900000001,2012
40.717898799999993,-73.877939299999994,2012
40.799915500000004,-73.962375199999997,2012
40.653862599999997,-73.929593100000005,2012
40.721967900000003,-73.752277400000011,2012
40.674780200000001,-73.765614900000003,2012
40.708554499999998,-73.839012499999995,2012
40.731893100000001,-74.003788599999993,2012
40.636526399999994,-73.921018200000006,2012
40.653757700000007,-74.005002299999987,2012
40.692129299999998,-73.834833099999983,2012
40.744680299999999,-73.987296799999996,2012
40.869551200000004,-73.915184099999991,2012
40.713003899999997,-73.782365599999991,2012
40.671457099999998,-73.9141707,2012
40.829427799999998,-73.869680299999999,2012
40.752471999999997,-73.878175499999998,2012
40.774411999999998,-73.806784900000011,2012
40.709523400000002,-74.001666400000005,2012
40.718276099999997,-73.902184200000008,2012
40.704180700000002,-73.894807599999993,2012
40.762953700000004,-73.831957299999999,2012
40.680461799999996,-73.843075099999993,2012
40.897202,-73.86434229999999,2012
40.569082700000003,-74.142874000000006,2012
40.709523400000002,-74.001666400000005,2012
40.746417000000001,-73.981832499999996,2012
40.745797199999998,-73.883842900000005,2012
40.575565399999995,-73.981202199999998,2012
40.869351299999998,-73.836555000000004,2012
40.678984,-73.881064199999997,2012
40.588628799999995,-73.948312099999995,2012
40.759790199999998,-73.987925599999997,2012
40.665918400000002,-73.821315799999994,2012
40.713428700000001,-73.780589500000005,2012
40.696894399999998,-73.955639099999999,2012
40.575303799999993,-73.976608999999996,2012
40.847211100000003,-73.939779900000005,2012
40.733779999999996,-73.980645199999998,2012
40.690018299999998,-73.803232399999999,2012
40.820985799999995,-73.891613299999989,2012
40.693592899999999,-73.751214500000003,2012
40.587275299999995,-74.104626599999989,2012
40.617804200000002,-74.127788599999988,2012
40.652855799999998,-73.945905400000001,2012
40.762420200000008,-73.827514900000011,2012
40.721251799999997,-74.001446599999994,2012
40.629507799999999,-73.9441554,2012
40.755029700000001,-73.872691700000004,2012
40.597833100000003,-73.965485000000001,2012
40.642134000000006,-73.929353199999994,2012
40.8322821,-73.909619700000007,2012
40.635318799999993,-74.023235499999998,2012
40.719768899999998,-73.9623122,2012
40.699708399999999,-73.957166400000006,2012
40.748416200000001,-73.876479400000008,2012
40.768381599999998,-73.992805000000004,2012
40.817008600000001,-73.959493399999999,2012
40.652892899999998,-73.866731099999996,2012
40.633033300000001,-74.018244700000011,2012
40.627155700000003,-73.965624800000001,2012
40.6421201,-74.075237400000006,2012
40.612549799999996,-73.962858999999995,2012
40.747927099999998,-73.881135999999998,2012
40.721453499999996,-73.843977900000013,2012
40.671536200000006,-73.957656700000001,2012
40.768169100000001,-73.952786500000002,2012
40.720076399999996,-73.988354900000004,2012
40.599909199999999,-73.946632499999993,2012
40.867676899999999,-73.898544200000003,2012
40.702720499999998,-73.838063599999998,2012
40.619132,-73.990180699999996,2012
40.790841999999998,-73.974565099999992,2012
40.6656136,-73.735671199999999,2012
40.705517200000003,-73.900835999999998,2012
40.729494099999997,-74.006974400000004,2012
40.647297700000003,-73.980291900000012,2012
40.759164399999996,-73.988391299999989,2012
40.665886999999998,-73.996398999999997,2012
