lat,lon,year,label
40.595062599999999,-74.184979599999991,2012,0
40.701276499999999,-73.980741199999997,2012,0
40.689582000000001,-73.9721373,2012,0
40.748915600000004,-73.937396499999991,2012,0
40.725083399999995,-73.995327900000007,2012,1
40.646625700000001,-73.983074000000002,2012,0
40.544735299999992,-74.143584700000005,2012,0
40.826028600000001,-73.878579200000004,2012,0
40.802024100000004,-73.949681499999997,2012,0
40.665074500000003,-73.996568500000009,2012,0
40.845428699999999,-73.902228600000001,2012,1
40.7178015,-73.803572500000001,2012,0
40.711961899999999,-73.940688500000007,2012,0
40.760946099999998,-73.916293400000001,2012,1
40.742275200000002,-73.911044499999988,2012,0
40.675735700000004,-73.896853299999989,2012,0
40.658966399999997,-73.919088500000001,2012,1
40.834681099999997,-73.944424099999992,2012,0
40.6847244,-73.733998099999994,2012,0
40.653574999999996,-73.959451999999999,2012,1
40.714593200000003,-73.9387562,2012,0
40.683229499999996,-73.907124699999997,2012,0
40.668506200000003,-73.925605200000007,2012,0
40.670626500000004,-73.89554179999999,2012,1
40.769906299999995,-73.980562500000005,2012,1
40.648069200000002,-73.897832999999991,2012,1
40.696986299999992,-73.935223800000003,2012,1
40.7050859,-73.774179000000004,2012,0
40.751122100000003,-73.971263400000012,2012,0
40.816318500000001,-73.896212699999992,2012,0
40.695892799999996,-73.995546300000001,2012,0
40.706142399999997,-73.831765000000004,2012,0
40.579357399999999,-74.087150900000012,2012,0
40.794808500000002,-73.944406799999996,2012,0
40.598730600000003,-73.957331999999994,2012,0
40.753557700000002,-73.703610299999994,2012,1
40.672414399999994,-73.957338900000011,2012,1
40.8005566,-73.940205000000006,2012,0
40.811829899999999,-73.961111299999999,2012,0
40.8696828,-73.868227400000009,2012,1
40.648721299999998,-73.964903799999988,2012,0
40.609809600000006,-73.922497599999986,2012,1
40.667972999999996,-73.995851000000002,2012,0
40.723389900000001,-73.956274500000006,2012,0
40.668506200000003,-73.925605200000007,2012,0
40.766044899999997,-73.983365000000006,2012,1
40.7305919,-73.992408499999996,2012,0
40.7550849,-73.926555199999996,2012,0
40.812623700000003,-73.963014700000002,2012,0
40.720709499999998,-73.981309200000013,2012,1
40.736164799999997,-73.978908799999999,2012,0
40.589566099999999,-73.939796200000004,2012,1
40.641062599999998,-73.972269299999994,2012,0
40.702713000000003,-73.937317299999989,2012,0
40.720834499999995,-73.997655100000003,2012,0
40.695022299999998,-73.988846099999989,2012,0
40.711811900000001,-73.787845099999984,2012,0
40.704717200000005,-73.928738699999997,2012,0
40.802024100000004,-73.949681499999997,2012,0
40.717784399999999,-73.762480299999993,2012,0
40.818472,-73.941392000000008,2012,0
40.711845099999998,-73.859759800000006,2012,0
40.752641499999996,-73.939872599999987,2012,1
40.604917700000001,-73.978078799999992,2012,0
40.726527099999998,-73.995843700000009,2012,0
40.774283399999995,-73.957295299999998,2012,0
40.638094399999993,-74.077899200000004,2012,0
40.613551999999999,-74.100684200000003,2012,0
40.845222300000003,-73.866118099999994,2012,0
40.7193963,-74.001883099999986,2012,0
40.788420200000004,-73.97076340000001,2012,0
40.622963500000004,-74.011833499999995,2012,0
40.8462399,-73.918177599999993,2012,0
40.783570300000001,-73.947582999999995,2012,0
40.889175799999997,-73.844155700000002,2012,0
40.594491799999993,-73.788077400000006,2012,0
40.809339799999997,-73.959216299999994,2012,1
40.877721700000002,-73.841785000000002,2012,0
40.777284999999999,-73.77465620000001,2012,0
40.863689899999997,-73.917064299999993,2012,0
40.816319100000001,-73.957831900000002,2012,1
40.639025500000002,-73.941531600000005,2012,0
40.678106499999998,-73.943188199999994,2012,0
40.888218000000002,-73.911731700000004,2012,0
40.761550799999995,-73.9665842,2012,0
40.898564799999996,-73.858653200000006,2012,0
40.519126299999996,-74.197135000000003,2012,0
40.807097399999996,-73.945978699999998,2012,0
40.628543499999999,-74.076468599999998,2012,1
40.754660799999996,-73.833104299999988,2012,1
40.835342900000001,-73.865075500000003,2012,0
40.702371399999997,-73.906950199999997,2012,1
40.643123500000002,-74.077040199999999,2012,0
40.573266100000005,-74.146961300000001,2012,0
40.701590500000002,-73.988628599999998,2012,1
40.684687200000006,-73.9811318,2012,1
40.833287299999995,-73.914077599999999,2012,1
40.7763189,-73.962125,2012,0
40.831632800000001,-73.922517499999998,2012,0
40.6383838,-73.988621300000005,2012,1
40.611428699999998,-74.116834499999996,2012,1
40.6669713,-73.791296799999998,2012,0
40.565271899999999,-74.134594899999996,2012,1
40.7175285,-73.960195900000002,2012,0
40.625815899999999,-73.998115900000016,2012,1
40.6760813,-73.906125299999999,2012,0
40.700009299999998,-73.830886099999987,2012,1
40.895468000000001,-73.877121299999999,2012,0
40.731154499999995,-74.008926500000001,2012,0
40.676342100000006,-73.788340099999999,2012,1
40.662092899999998,-73.732484400000004,2012,0
40.718226799999997,-73.815140299999996,2012,0
40.748550600000002,-73.895813000000004,2012,0
40.788358000000002,-73.974522700000009,2012,0
40.7044031,-73.814439299999989,2012,0
40.723425200000001,-73.990273599999995,2012,0
40.666752500000001,-73.779935599999988,2012,0
40.693434000000003,-73.965904400000014,2012,1
40.627155700000003,-73.965624800000001,2012,0
40.690468599999996,-73.987891300000001,2012,0
40.541501399999994,-74.162528000000009,2012,1
40.6654774,-73.754732900000008,2012,0
40.729444399999998,-73.825504000000009,2012,0
40.750661100000002,-73.9877793,2012,0
40.812125999999999,-73.904181299999991,2012,0
40.820562299999999,-73.899858899999998,2012,1
40.743470299999998,-74.007232000000002,2012,0
40.665422700000001,-73.745984700000008,2012,0
40.715855499999996,-73.994953400000014,2012,0
40.607954399999997,-73.96096,2012,0
40.755780700000003,-74.001985200000007,2012,1
40.836094500000002,-73.929259299999998,2012,0
40.7020032,-73.765746399999998,2012,0
40.722818799999999,-73.993091299999989,2012,0
40.737251899999997,-73.917983099999987,2012,0
40.760419599999999,-73.975829300000001,2012,0
40.575653899999999,-74.1045436,2012,0
40.731741299999996,-73.780334400000001,2012,0
40.582758399999996,-74.130399999999995,2012,1
40.740115100000004,-73.982213099999996,2012,0
40.793557299999996,-73.967016000000001,2012,0
40.785734399999996,-73.976441199999996,2012,0
40.671892100000001,-73.895867899999999,2012,0
40.8064149,-73.942262299999996,2012,0
40.764350100000001,-73.825943199999998,2012,1
40.885990800000002,-73.827914000000007,2012,0
40.754377300000002,-73.823395700000006,2012,0
40.690705799999996,-73.760485299999999,2012,1
40.662232500000002,-73.922728599999999,2012,0
40.681071100000004,-73.949715099999992,2012,0
40.885658599999999,-73.909981099999996,2012,0
40.732471600000004,-73.861643200000003,2012,0
40.750990799999997,-73.990623299999996,2012,0
40.759983099999999,-73.964801799999989,2012,0
40.727155600000003,-74.005545400000003,2012,0
40.610077099999998,-74.007311200000004,2012,1
40.747236200000003,-73.993359400000003,2012,0
40.607655100000002,-74.017020500000001,2012,0
40.623922,-73.996498500000001,2012,1
40.535834299999998,-74.193770099999995,2012,0
40.871232700000007,-73.856032099999993,2012,0
40.586002100000002,-73.972205700000004,2012,0
40.760222600000006,-73.967461999999998,2012,0
40.692959999999999,-73.931051900000014,2012,0
40.841511799999999,-73.861763299999993,2012,0
40.724888200000002,-73.898978,2012,0
40.744760499999998,-73.995153299999998,2012,0
40.7994585,-73.951529100000002,2012,0
40.725919700000006,-73.895339699999994,2012,0
40.639400399999992,-74.103050900000014,2012,0
40.721432399999998,-73.892738500000007,2012,0
40.7514416,-73.976049099999997,2012,0
40.588388600000002,-74.099638200000001,2012,0
40.750990799999997,-73.990623299999996,2012,0
40.867660200000003,-73.854694800000004,2012,1
40.633284499999995,-73.890498700000009,2012,0
40.855319200000004,-73.851920200000009,2012,1
40.876379799999995,-73.846004500000006,2012,0
40.665850399999997,-73.886689199999992,2012,0
40.727155600000003,-74.005545400000003,2012,0
40.6337239,-74.023883400000003,2012,0
40.843977799999998,-73.913857800000002,2012,0
40.877393400000003,-73.866490900000016,2012,0
40.707683299999999,-74.0156791,2012,0
40.7494844,-73.975382100000004,2012,1
40.767917100000005,-73.985714700000003,2012,0
40.785786999999999,-73.978535599999987,2012,1
40.758329199999999,-73.968935700000003,2012,0
40.637210899999999,-74.126889000000006,2012,0
40.744901800000001,-73.918348999999992,2012,0
40.6292331,-73.996116400000005,2012,0
40.703130200000004,-73.987589599999993,2012,0
40.854906999999997,-73.929644100000004,2012,0
40.634007200000006,-74.117079400000009,2012,0
40.7552424,-73.973275700000002,2012,0
40.7522807,-73.989691900000011,2012,0
40.6504847,-73.914835599999989,2012,1
40.695115299999998,-73.911861099999996,2012,0
40.603005799999998,-73.961553500000008,2012,1
40.8005073,-73.967973299999997,2012,0
40.686003999999997,-73.817374999999998,2012,0
40.8350109,-73.903519500000002,2012,0
40.577799900000002,-73.9605636,2012,1
40.6221405,-74.025662400000002,2012,1
40.869509600000001,-73.891747599999988,2012,1
40.560394000000002,-74.120052700000002,2012,0
40.763345799999996,-73.877307299999998,2012,0
40.617110499999995,-74.147846700000002,2012,0
40.6652573,-73.739551199999994,2012,0
40.759436899999997,-73.913086300000003,2012,0
40.644553799999997,-73.927660599999996,2012,1
40.602916399999998,-74.082935800000001,2012,0
40.8031164,-73.9563196,2012,0
40.708379499999999,-73.760508400000006,2012,0
40.617105000000002,-73.946067599999992,2012,0
40.816662000000001,-73.938991099999996,2012,0
40.906861999999997,-73.904099000000002,2012,0
40.724220099999997,-73.930871700000012,2012,1
40.740443200000001,-73.949926500000004,2012,0
40.604439800000002,-74.122753599999996,2012,0
40.817576500000001,-73.903577299999995,2012,0
40.661153300000002,-73.980172499999995,2012,0
40.608852399999996,-74.153335099999993,2012,0
40.707677399999994,-73.907476599999995,2012,0
40.663603899999998,-73.934391200000007,2012,0
40.780176300000001,-73.957197599999986,2012,0
40.755504600000002,-73.968067099999999,2012,0
40.733921299999999,-73.992794200000006,2012,0
40.735989399999994,-73.865500400000002,2012,0
40.713020100000001,-73.994459400000011,2012,0
40.748437500000001,-73.984560400000007,2012,0
40.757389500000002,-73.8137033,2012,0
40.850859499999999,-73.907646099999994,2012,0
40.833037599999997,-73.826298300000005,2012,0
40.748157499999998,-73.970319099999998,2012,0
40.788476799999998,-73.967011299999996,2012,0
40.621492600000003,-74.026213299999995,2012,0
40.628955799999993,-73.949253599999992,2012,1
40.8363929,-73.915869700000002,2012,0
40.787901299999994,-73.953671700000001,2012,0
40.724281099999999,-73.898437799999996,2012,0
40.7522807,-73.989691900000011,2012,0
40.711488299999999,-73.772158900000008,2012,0
40.760600500000002,-73.964314200000004,2012,1
40.758691900000002,-73.911488299999988,2012,0
40.761143700000005,-73.864334200000002,2012,1
40.728501600000001,-73.917968599999995,2012,1
40.762287999999998,-73.972363200000004,2012,0
40.736035000000001,-73.997806100000005,2012,0
40.619397300000003,-73.969565900000006,2012,0
40.758268299999997,-73.880175500000007,2012,0
40.747542200000005,-73.888755399999994,2012,0
40.659174399999998,-73.83986329999999,2012,0
40.628846200000005,-73.998544499999994,2012,0
40.809107099999999,-73.922886900000009,2012,0
40.757096399999995,-73.891331100000002,2012,1
40.707723799999997,-73.796316300000001,2012,0
40.760905899999997,-73.966996099999989,2012,0
40.736052399999998,-73.907033099999992,2012,0
40.735324799999994,-73.865158999999991,2012,1
40.622400399999997,-73.936636300000004,2012,0
40.749724700000002,-73.9836217,2012,0
40.614390999999998,-74.157662900000005,2012,0
40.801235399999996,-73.941815299999988,2012,0
40.722549900000004,-74.006298999999999,2012,1
40.727569600000002,-73.9549801,2012,0
40.688996299999999,-73.7858047,2012,0
40.772240100000005,-73.9274281,2012,0
40.681497399999998,-73.815804599999993,2012,1
40.735312999999998,-73.994118400000005,2012,0
40.582290800000003,-74.169056999999995,2012,0
40.825577899999999,-73.918459599999991,2012,0
40.7589519,-73.768617899999995,2012,1
40.726930600000003,-73.996659099999988,2012,0
40.830502600000003,-73.861620000000002,2012,0
40.787002299999997,-73.975512699999996,2012,0
40.7993065,-73.943232800000004,2012,0
40.557981099999999,-74.150519299999999,2012,0
40.867880399999997,-73.8930012,2012,0
40.642057799999996,-74.020420000000001,2012,0
40.720164500000003,-73.844789000000006,2012,0
40.830502600000003,-73.861620000000002,2012,0
40.757911200000002,-73.977653000000004,2012,0
40.669736499999999,-73.931032700000003,2012,0
40.776221100000001,-73.975953500000003,2012,1
40.809107099999999,-73.922886900000009,2012,1
40.790627299999997,-73.942434900000009,2012,1
40.756527200000008,-73.994018999999994,2012,1
40.581744399999998,-73.953836300000006,2012,0
40.748512100000006,-73.988714400000006,2012,0
40.787685600000003,-73.975014099999996,2012,0
40.614668600000002,-74.013287199999994,2012,1
40.675380299999993,-73.908195599999985,2012,0
40.723746599999998,-74.006115100000002,2012,0
40.740873399999998,-73.987983099999994,2012,0
40.852563799999999,-73.883280500000012,2012,0
40.818173999999999,-73.956483099999986,2012,0
40.751841299999995,-73.94805190000001,2012,0
40.7162674,-73.795824800000005,2012,0
40.587117399999997,-74.168259099999986,2012,0
40.683955400000002,-73.989558200000005,2012,1
40.709382700000006,-73.937098200000008,2012,0
40.823482899999995,-73.900038699999996,2012,0
40.808789500000003,-73.916182700000007,2012,0
40.672198600000002,-73.73459609999999,2012,1
40.734138399999999,-73.999184499999998,2012,0
40.743482200000003,-73.921479599999998,2012,1
40.741691400000001,-73.92374079999999,2012,0
40.680313299999995,-73.943312500000005,2012,0
40.624524000000001,-74.117012299999999,2012,0
40.617561100000003,-73.914928000000003,2012,1
40.682968599999995,-73.828232400000005,2012,0
40.837863499999997,-73.911393799999999,2012,0
40.620547700000003,-74.169186300000007,2012,0
40.771833700000009,-73.904618400000004,2012,0
40.705002100000002,-74.012630700000003,2012,0
40.723175399999995,-73.989393299999989,2012,0
40.605072999999997,-73.942767799999999,2012,0
40.735432600000003,-73.982694299999991,2012,0
40.6112842,-74.176373400000003,2012,0
40.813609899999996,-73.913337099999993,2012,1
40.723633899999996,-73.844820599999991,2012,1
40.761036199999999,-73.987015700000001,2012,0
40.612155999999999,-74.116940200000002,2012,0
40.760822799999993,-73.998314199999996,2012,0
40.681071100000004,-73.949715099999992,2012,0
40.7002144,-73.946314200000003,2012,1
40.6003191,-73.942890700000007,2012,0
40.733425399999994,-73.958176600000002,2012,1
40.7193963,-74.001883099999986,2012,0
40.630113799999997,-74.010004600000002,2012,0
40.728161399999998,-73.891518999999988,2012,0
40.8553791,-73.8315755,2012,0
40.855319200000004,-73.851920200000009,2012,0
40.881686700000003,-73.902822599999993,2012,0
40.769483000000001,-73.957865200000001,2012,0
40.765529700000002,-73.742144499999995,2012,1
40.655467000000002,-74.013893600000003,2012,0
40.730564299999998,-73.990507100000002,2012,1
40.760788399999996,-73.910875400000009,2012,0
40.692066400000002,-73.765395499999997,2012,1
40.688615999999996,-73.989168100000001,2012,0
40.7502037,-73.899711999999994,2012,0
40.552690000000005,-74.201850900000011,2012,0
40.702973299999996,-73.76366920000001,2012,1
40.761550799999995,-73.9665842,2012,0
40.689587700000004,-73.864252699999994,2012,1
40.734617900000003,-73.986212599999988,2012,0
40.737711700000006,-73.859730599999992,2012,0
40.835298299999998,-73.912900500000006,2012,1
40.674494899999999,-73.906278900000004,2012,1
40.828237399999999,-73.886011599999989,2012,0
40.826761799999993,-73.937576199999995,2012,0
40.693359700000002,-73.975846400000009,2012,0
40.671596899999997,-73.880176199999994,2012,0
40.903480999999999,-73.850340599999996,2012,1
40.747067000000001,-73.979237400000002,2012,0
40.551562299999993,-74.145294300000003,2012,0
40.656537399999998,-73.931907700000011,2012,0
40.707593500000002,-73.955541799999992,2012,1
40.731739200000007,-73.991459499999991,2012,0
40.793187200000006,-73.940561900000006,2012,0
40.705147799999992,-74.00998340000001,2012,0
40.797367700000002,-73.960523800000004,2012,0
40.608117700000001,-74.08675629999999,2012,0
40.754974100000005,-73.976517099999995,2012,0
40.835052300000001,-73.926138099999989,2012,1
40.746078099999998,-73.974935900000006,2012,0
40.604637400000001,-73.976134200000004,2012,0
40.631494200000006,-73.971851700000002,2012,0
40.871287799999998,-73.880235700000014,2012,0
40.9023775,-73.848096699999999,2012,0
40.733978799999996,-73.990943200000004,2012,0
40.642305900000004,-74.013231399999995,2012,1
40.807809499999998,-73.923838400000008,2012,0
40.656160299999996,-73.767352599999995,2012,1
40.722300200000006,-73.997121099999987,2012,0
40.785191400000002,-73.951427500000008,2012,0
40.613838899999998,-73.981436299999999,2012,0
40.7478537,-73.992908200000002,2012,0
40.693139799999997,-73.744847800000002,2012,0
40.6701245,-73.955271200000013,2012,0
40.711628900000001,-73.729378299999993,2012,0
40.636930900000003,-73.911080500000011,2012,0
40.806940500000003,-73.913746799999998,2012,0
40.618999500000001,-74.084782099999998,2012,0
40.680049799999999,-73.943262199999992,2012,0
40.709811299999998,-73.991837400000009,2012,0
40.592630999999997,-74.100829099999999,2012,0
40.624093700000003,-73.918759800000004,2012,0
40.737360700000004,-73.996839000000008,2012,1
40.761447400000002,-73.80287340000001,2012,1
40.765394000000001,-73.918190299999992,2012,0
40.805838000000001,-73.946900900000003,2012,0
40.826201700000006,-73.821676699999998,2012,1
40.764842200000004,-73.980527900000013,2012,1
40.752190399999996,-73.993463599999998,2012,0
40.546255000000002,-74.158865799999987,2012,0
40.747009000000006,-73.977187499999999,2012,0
40.724880299999995,-74.002619299999992,2012,0
40.6723547,-73.802675300000004,2012,1
40.777929399999998,-73.982080199999999,2012,0
40.721472999999996,-73.9838235,2012,1
40.777532899999997,-73.974996200000007,2012,0
40.720628600000005,-74.005209300000004,2012,0
40.772461299999996,-73.967040900000015,2012,0
40.887672799999997,-73.847048900000004,2012,0
40.554640999999997,-74.146071099999986,2012,0
40.607637899999993,-73.921585300000004,2012,0
40.704391700000002,-73.8752554,2012,1
40.814370200000006,-73.896699900000002,2012,0
40.662051399999996,-73.93148029999999,2012,1
40.750764500000002,-73.968426699999995,2012,0
40.683408299999996,-73.880724599999994,2012,1
40.760776200000002,-74.002183900000006,2012,1
40.659404200000004,-73.950491900000017,2012,0
40.735989399999994,-73.865500400000002,2012,0
40.843502000000001,-73.937983400000007,2012,0
40.767889099999998,-73.981512499999994,2012,0
40.635186400000002,-73.928611200000006,2012,1
40.630885600000006,-74.130476099999996,2012,0
40.605675399999996,-73.966961200000014,2012,1
40.674516100000005,-73.887053000000009,2012,1
40.737334400000002,-73.708319400000008,2012,0
40.663905799999995,-73.950975200000002,2012,0
40.756474100000005,-73.947265099999996,2012,0
40.756764200000006,-73.967153299999993,2012,0
40.739751399999996,-74.002522400000004,2012,0
40.848038899999999,-73.932850200000004,2012,0
40.771780700000001,-73.979193600000002,2012,0
40.529373700000001,-74.161350900000002,2012,1
40.849909799999999,-73.852243099999995,2012,0
40.679337799999999,-73.8948252,2012,0
40.7193963,-74.001883099999986,2012,0
40.732038099999997,-73.814918000000006,2012,0
40.622233600000001,-73.990673799999996,2012,0
40.710956799999998,-73.951117299999993,2012,0
40.8609182,-73.9035145,2012,1
40.755909600000003,-73.994466700000004,2012,0
40.672150799999997,-73.843181200000004,2012,0
40.889246200000002,-73.900362999999999,2012,0
40.887175299999996,-73.850662999999997,2012,0
40.7077575,-74.015643000000011,2012,1
40.676343100000004,-73.910927000000001,2012,0
40.744702600000004,-74.008347299999997,2012,1
40.678870600000003,-73.921645799999993,2012,0
40.765947300000001,-73.876833200000007,2012,0
40.827776,-73.94574870000001,2012,1
40.633745000000005,-73.972283099999984,2012,0
40.849209100000003,-73.900097700000003,2012,0
40.694429700000001,-73.924249200000006,2012,0
40.7332131,-73.991112900000005,2012,0
40.689137600000002,-73.990707700000002,2012,0
40.832628200000002,-73.925374699999992,2012,1
40.6122953,-74.135107499999989,2012,1
40.837779600000005,-73.944020399999999,2012,0
40.826427700000004,-73.950450799999984,2012,1
40.542673000000001,-74.164765099999997,2012,0
40.630842000000001,-73.903072499999993,2012,0
40.723649700000003,-73.985284099999987,2012,0
40.711058200000004,-73.909964400000007,2012,0
40.712115399999995,-73.812451900000013,2012,0
40.720645399999995,-73.760305599999995,2012,0
40.758429200000002,-73.992632799999996,2012,0
40.659259800000001,-73.729943999999989,2012,0
40.654484199999999,-73.886531900000008,2012,0
40.7547274,-73.977874299999996,2012,0
40.6019498,-73.993809599999992,2012,0
40.682779799999992,-73.982415900000007,2012,0
40.7448014,-73.991418100000004,2012,0
40.870184299999998,-73.885516600000003,2012,0
40.7270599,-73.956943100000004,2012,0
40.658392999999997,-73.915567899999999,2012,0
40.760236499999998,-73.917987300000007,2012,0
40.674079600000006,-73.745933700000009,2012,0
40.743264099999998,-73.919628500000002,2012,0
40.775642400000002,-73.958399299999996,2012,1
40.756770299999999,-73.982710400000002,2012,0
40.790990499999999,-73.965175500000001,2012,0
40.695466799999991,-73.734882099999993,2012,0
40.640584499999996,-73.918930700000004,2012,0
40.748214700000005,-73.968539799999988,2012,1
40.605286,-73.751838799999987,2012,0
40.789949600000007,-73.942926599999993,2012,0
40.7593763,-73.996942599999997,2012,0
40.670574999999999,-73.794227100000001,2012,0
40.738504999999996,-73.991797800000001,2012,1
40.763546999999996,-73.969337599999989,2012,0
40.641470500000004,-73.959376500000005,2012,0
40.742863899999996,-74.003969600000005,2012,0
40.622400399999997,-73.936636300000004,2012,1
40.753730700000006,-73.885038199999997,2012,0
40.734549399999999,-73.884057400000003,2012,1
40.635835999999998,-73.9534278,2012,0
40.698189500000005,-73.961898900000008,2012,0
40.867821800000002,-73.863444099999995,2012,0
40.597682499999998,-73.966849900000014,2012,0
40.652557100000003,-73.960422099999988,2012,0
40.785155799999998,-73.979001699999998,2012,0
40.750908600000002,-73.893048300000004,2012,0
40.866726700000008,-73.897978000000009,2012,1
40.811788799999995,-73.904640599999993,2012,1
40.660234799999998,-73.937112099999993,2012,1
40.756770299999999,-73.982710400000002,2012,0
40.6059026,-73.956794400000007,2012,0
40.877033500000003,-73.846368200000001,2012,0
40.758007299999996,-73.9662395,2012,0
40.782161000000002,-73.957864400000005,2012,0
40.905967499999996,-73.904339000000007,2012,0
40.662900799999996,-73.7683672,2012,0
40.6638448,-73.994506700000002,2012,0
40.867276000000004,-73.919214699999998,2012,0
40.753079200000002,-73.937168900000003,2012,0
40.684240000000003,-73.846094899999997,2012,0
40.727094999999998,-73.991553900000014,2012,0
40.760083299999998,-73.770274499999999,2012,0
40.701027600000003,-73.948116799999994,2012,0
40.707305799999993,-73.751213799999988,2012,0
40.7872263,-73.95416329999999,2012,0
40.652892899999998,-73.866731099999996,2012,0
40.780801099999998,-73.954629900000015,2012,0
40.765911299999992,-73.963401599999997,2012,0
40.840179600000006,-73.9264613,2012,1
40.731778999999996,-73.770108700000009,2012,0
40.632190799999996,-74.088772700000007,2012,0
40.730117399999997,-73.862311900000009,2012,0
40.650287400000003,-73.927293999999989,2012,0
40.5905019,-73.950949900000012,2012,1
40.759405299999997,-73.969581300000002,2012,0
40.579802799999996,-74.105820899999998,2012,0
40.745107899999994,-73.892003799999998,2012,0
40.633997299999997,-73.947772599999993,2012,0
40.640584499999996,-73.918930700000004,2012,0
40.690175099999998,-73.955264900000003,2012,1
40.836796200000009,-73.919479400000014,2012,1
40.757726599999998,-73.779263299999997,2012,0
40.697300399999996,-73.727867700000004,2012,0
40.698248600000007,-73.929964499999997,2012,1
40.693048900000001,-73.990728799999999,2012,0
40.672427899999995,-73.756361999999996,2012,0
40.662231799999994,-73.939964900000007,2012,1
40.625280500000002,-74.135476099999991,2012,1
40.643005000000002,-73.952622900000009,2012,0
40.715355799999998,-73.9934023,2012,0
40.680733500000002,-73.9745025,2012,0
40.669113700000004,-73.953354099999999,2012,0
40.619870500000005,-74.0263171,2012,0
40.757381600000002,-73.966701799999996,2012,0
40.697462700000003,-73.993018200000009,2012,0
40.618794100000002,-74.012585599999994,2012,0
40.806469,-73.946438000000001,2012,0
40.6003191,-73.942890700000007,2012,0
40.612772499999998,-73.993343999999993,2012,0
40.602833799999999,-73.765748599999995,2012,0
40.827655600000007,-73.886095699999998,2012,0
40.6511499,-73.890004400000009,2012,0
40.653810399999998,-73.896782700000003,2012,0
40.616415100000005,-74.103508900000008,2012,0
