BRONX,BROOKLYN,STATEN ISLAND,MANHATTAN,QUEENS
17537,41584.2,6334.4,35300.4,35010.2
0.012046959580139038,0.01581659471692372,0.013307143682446982,0.021475737558510075,0.01500616788124064
161.02286291433293,229.98838559814172,42.03875763206796,601.5746421267894,124.277448439885
